,Date,Amount,Token,Amount2,Token2,,USD,$ / token,Type,Defi,Notes,Current Classifications,Wallet,Txhash,Sender,Receiver
FALSE,"Dec 17, 2020 9:33 AM","561,078.21411488",yDAI+yUSDC+yUSDT+yBUSD,,,2,,,,,,,BCAP Fund,0x6bb14425e997fe9b034a54145a3444ffc61ce620515f365c6acff4ca54a12555,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4b1cBD6F6D8676AcE5E412C78B7a59b4A1bbb68a
FALSE,"Dec 17, 2020 9:26 AM","557,751.57731222",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0x01c3c454299fc13098daa8c54bc57abfa0106bf8abe8627593f83ab41fa642c7,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Dec 17, 2020 9:26 AM",5.12892816,FARM,,,2,,,,,,,BCAP Fund,0x01c3c454299fc13098daa8c54bc57abfa0106bf8abe8627593f83ab41fa642c7,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Dec 17, 2020 9:25 AM",0.0008573,UNI-V2-FARM-USDC,,,1,,,,,,,BCAP Fund,0x5b81a8eecc3442457f977757bb4ff657e2a42956f22413067b6f79eccfcebc0a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x99b0d6641A63Ce173E6EB063b3d3AED9A35Cf9bf
FALSE,"Dec 17, 2020 9:25 AM",1.18682755,FARM,,,2,,,,,,,BCAP Fund,0x5b81a8eecc3442457f977757bb4ff657e2a42956f22413067b6f79eccfcebc0a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x99b0d6641A63Ce173E6EB063b3d3AED9A35Cf9bf
FALSE,"Dec 16, 2020 7:46 PM",-252.81988399,BADGER,,,1,,,,,,,BCAP Fund,0xf045b714556f3d1200dadff54d35c3a4e1b06e8de6c6666bda72b282b160786a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x19D97D8fA813EE2f51aD4B4e04EA08bAf4DFfC28
FALSE,"Dec 16, 2020 7:46 PM",-227.20370354,bBADGER,,,,,,,,,,BCAP Fund,0xc88e221d22c73bac90186de6ed7b71a90a8dfb18d1131242a5a1d266fb25fdf1,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xa9429271a28F8543eFFfa136994c0839E7d7bF77
FALSE,"Dec 16, 2020 7:46 PM",,,,,,,,,,,,BCAP Fund,0xa22c29861d7b7d51fdb3dc6ee4ccb2965b257d4f1afe58fe0d16c0e060b121b8,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x19D97D8fA813EE2f51aD4B4e04EA08bAf4DFfC28
FALSE,"Dec 16, 2020 7:46 PM",227.20370354,bBADGER,,,2,,,,,,,BCAP Fund,0xf045b714556f3d1200dadff54d35c3a4e1b06e8de6c6666bda72b282b160786a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x19D97D8fA813EE2f51aD4B4e04EA08bAf4DFfC28
FALSE,"Dec 16, 2020 7:45 PM",,,,,,,,,,,,BCAP Fund,0x162d834b03ded3238e7cdcbbe6d6caa8b716d39cb9628dd641e34411d833ca39,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x3472A5A71965499acd81997a54BBA8D852C6E53d
FALSE,"Dec 16, 2020 7:44 PM",252.81988399,BADGER,,,,,,,,,,BCAP Fund,0x096e9f9fb74e3b12e4d24c5907f3bd30f038740657fe5c3a0d9a2bf7dc088c84,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x660802Fc641b154aBA66a62137e71f331B6d787A
FALSE,"Dec 14, 2020 1:23 PM",-14.04148622,FARM,,,,,,,,,,BCAP Fund,0x190fd2a20a1c21e95309fd6612807df6631eecd0a92351775f437fa3f4d69c96,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Dec 14, 2020 1:21 PM",9.27265961,FARM,,,,,,,,,,BCAP Fund,0x412a6e87978f62d1e5aae8e6ab37ca40e71df855562a6cef7af03cabc26216d8,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Dec 14, 2020 1:20 PM",1.42585036,FARM,,,,,,,,,,BCAP Fund,0xe8665c74491b81a47efd1f4e8c2b2ee5b53edd39273d3857c80b936cc73d8199,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x6B4e1E0656Dd38F36c318b077134487B9b0cf7a6
FALSE,"Dec 14, 2020 1:20 PM",3.34297625,FARM,,,,,,,,,,BCAP Fund,0x19c1c5132b779069b7fa299d434f3f48a2b513976e58c42c96b06267bf343292,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x99b0d6641A63Ce173E6EB063b3d3AED9A35Cf9bf
FALSE,"Dec 14, 2020 1:14 PM",-0.2069979,btbtc/sbtcCrv,,,,,,,,,,BCAP Fund,0xc72bd37a2e1ec007ac92e12c56a271c84b1008e3dc0a2bdb61a5a1262a4b4973,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x085A9340ff7692Ab6703F17aB5FfC917B580a6FD
FALSE,"Dec 14, 2020 1:12 PM",-0.20755533,tbtc/sbtcCrv,,,1,,,,,,,BCAP Fund,0xeac023c0b65ddd16901c95922d40d9470c4051e8bcb56dcf49b3fde8e802e61b,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb9D076fDe463dbc9f915E5392F807315Bf940334
FALSE,"Dec 14, 2020 1:12 PM",0.2069979,btbtc/sbtcCrv,,,2,,,,,,,BCAP Fund,0xeac023c0b65ddd16901c95922d40d9470c4051e8bcb56dcf49b3fde8e802e61b,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb9D076fDe463dbc9f915E5392F807315Bf940334
FALSE,"Dec 14, 2020 1:09 PM",-0.20913903,WBTC,,,1,,,,,,,BCAP Fund,0x78c404841d5a901926bcc224b71bb0930db2bc6f2410c638b1098fd707e84c93,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xaa82ca713D94bBA7A89CEAB55314F9EfFEdDc78c
FALSE,"Dec 14, 2020 1:09 PM",,,,,,,,,,,,BCAP Fund,0xd035f4a73d0e0ae01669a6c21b3df5b0f2c4f021a0e182b0b171484c07b0fb2c,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599
FALSE,"Dec 14, 2020 1:09 PM",0.20755533,tbtc/sbtcCrv,,,2,,,,,,,BCAP Fund,0x78c404841d5a901926bcc224b71bb0930db2bc6f2410c638b1098fd707e84c93,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xaa82ca713D94bBA7A89CEAB55314F9EfFEdDc78c
FALSE,"Dec 14, 2020 12:58 PM",-364.97596293,BADGER,,,1,,,,,,,BCAP Fund,0x861ff418c9547e1bb2bb78bea78fd39409269e8aa3707e73b1463004537dc27e,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Dec 14, 2020 12:58 PM",0.20913903,WBTC,,,2,,,,,,,BCAP Fund,0x861ff418c9547e1bb2bb78bea78fd39409269e8aa3707e73b1463004537dc27e,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Dec 14, 2020 12:55 PM",,,,,,,,,,,,BCAP Fund,0x0e7a5126267bd8032ae2174e9b81a013f4466a14fddb4272b5e7080eae8b2f09,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x3472A5A71965499acd81997a54BBA8D852C6E53d
FALSE,"Dec 14, 2020 12:50 PM",364.97596293,BADGER,,,,,,,,,,BCAP Fund,0xffb508001e94bfb436590b99970be522e6920b1fdbc77afa9d83e1c9de5461fa,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x660802Fc641b154aBA66a62137e71f331B6d787A
FALSE,"Dec 11, 2020 4:13 PM",-26.22355812,btbtc/sbtcCrv,,,,,,,,,,BCAP Fund,0x9bfc59c82a393e505a70d2f003c239e041af5d1b7a95a3ad4356a22590484df5,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x085A9340ff7692Ab6703F17aB5FfC917B580a6FD
FALSE,"Dec 11, 2020 4:10 PM",-26.27534458,tbtc/sbtcCrv,,,1,,,,,,,BCAP Fund,0xb6cd43d4fcba8f64c1709d378bca6f9fcc3758117a2056a3bcf6a3f243968806,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb9D076fDe463dbc9f915E5392F807315Bf940334
FALSE,"Dec 11, 2020 4:10 PM",26.22355812,btbtc/sbtcCrv,,,2,,,,,,,BCAP Fund,0xb6cd43d4fcba8f64c1709d378bca6f9fcc3758117a2056a3bcf6a3f243968806,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb9D076fDe463dbc9f915E5392F807315Bf940334
FALSE,"Dec 11, 2020 4:07 PM",-26.22355812,btbtc/sbtcCrv,,,1,,,,,,,BCAP Fund,0x73c2191522b145c98b17e6cf4cb3871a9ab0e416286faf24bf1f4d42b9495ad8,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb9D076fDe463dbc9f915E5392F807315Bf940334
FALSE,"Dec 11, 2020 4:07 PM",26.27534458,tbtc/sbtcCrv,,,2,,,,,,,BCAP Fund,0x73c2191522b145c98b17e6cf4cb3871a9ab0e416286faf24bf1f4d42b9495ad8,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb9D076fDe463dbc9f915E5392F807315Bf940334
FALSE,"Dec 11, 2020 4:00 PM",,,,,,,,,,,,BCAP Fund,0x3789bee1a77e8492b8163a7812c93fe71bf4d13e7d07527685c8da33fe09521f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb9D076fDe463dbc9f915E5392F807315Bf940334
FALSE,"Dec 11, 2020 4:00 PM",,,,,,,,,,,,BCAP Fund,0x54480e5230a067e7978d3c2f704d29d360591f84bef3b79daad3d7d9c96b091f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb9D076fDe463dbc9f915E5392F807315Bf940334
FALSE,"Dec 11, 2020 3:59 PM",-1.95766042,FARM,,,,,,,,,,BCAP Fund,0x1f4c10d800e2f2d2ddfc8d8d7e2dcde5309a04b5312b6d8897402a02215d323f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Dec 11, 2020 3:52 PM",,,,,,,,,,,,BCAP Fund,0x7f0e51dbf69bfd2e7ff9c5e93a175df7d7473106fc1e462bda21924f44d27f53,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb9D076fDe463dbc9f915E5392F807315Bf940334
FALSE,"Dec 11, 2020 3:51 PM",-26.27534458,tbtc/sbtcCrv,,,1,,,,,,,BCAP Fund,0x68c8c87d04ced44b61901245f8b75f115ea331ca90f372d48c51052dcb6ddc09,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb9D076fDe463dbc9f915E5392F807315Bf940334
FALSE,"Dec 11, 2020 3:51 PM",,,,,,,,,,,,BCAP Fund,0x0975e188837957a0b569804228c6c1c486ed95e031a97eabcbfb54be5a4bd8d0,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x64eda51d3Ad40D56b9dFc5554E06F94e1Dd786Fd
FALSE,"Dec 11, 2020 3:51 PM",26.22355812,btbtc/sbtcCrv,,,2,,,,,,,BCAP Fund,0x68c8c87d04ced44b61901245f8b75f115ea331ca90f372d48c51052dcb6ddc09,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb9D076fDe463dbc9f915E5392F807315Bf940334
FALSE,"Dec 11, 2020 3:49 PM",-26.01675837,FARM-tbtc/sbtcCrv,,,1,,,,,,,BCAP Fund,0x76613e0f42b376524948c7f0fc5690af9d517e15f732d44020778187f8262a66,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x640704D106E79e105FDA424f05467F005418F1B5
FALSE,"Dec 11, 2020 3:49 PM",26.27534458,tbtc/sbtcCrv,,,2,,,,,,,BCAP Fund,0x76613e0f42b376524948c7f0fc5690af9d517e15f732d44020778187f8262a66,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x640704D106E79e105FDA424f05467F005418F1B5
FALSE,"Dec 11, 2020 3:47 PM",26.01675837,FARM-tbtc/sbtcCrv,,,1,,,,,,,BCAP Fund,0x2e7880379f8057bba0986bc012f359f505887d7ecd753b552d83d0fe78e9693f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x017eC1772A45d2cf68c429A820eF374f0662C57c
FALSE,"Dec 11, 2020 3:47 PM",1.95766042,FARM,,,2,,,,,,,BCAP Fund,0x2e7880379f8057bba0986bc012f359f505887d7ecd753b552d83d0fe78e9693f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x017eC1772A45d2cf68c429A820eF374f0662C57c
FALSE,"Dec 9, 2020 9:08 AM",-10.07936344,FARM,,,,,,,,,,BCAP Fund,0x1b07631b134342bb3a3784c1fbb691604a22781536d417946ef82aa22b822485,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Dec 9, 2020 8:59 AM",4.39184846,FARM,,,,,,,,,,BCAP Fund,0x714b38549875ae50cf5e131e64622b08da938e441b939ecd741408eb40c86ab7,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Dec 9, 2020 8:59 AM",2.99294555,FARM,,,,,,,,,,BCAP Fund,0xc8b742825add5e12e1c66648e8855c63e99b330dbdffc2a2a9925c377275815a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x017eC1772A45d2cf68c429A820eF374f0662C57c
FALSE,"Dec 9, 2020 8:57 AM",2.67386071,FARM,,,,,,,,,,BCAP Fund,0x4c0c2f566352a4f6b046484ea16a942870d58aeef2460bc028e9d1f05828ade2,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x99b0d6641A63Ce173E6EB063b3d3AED9A35Cf9bf
FALSE,"Dec 8, 2020 10:55 AM",17.48571859,ETH,,,1,,,,,,,BCAP Fund,0x6816d5bc1f6c890f67a553eff2dbe5074a107b3d4f71514992996e634eba73c6,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Dec 8, 2020 10:55 AM","-12,957.19242431",RGT,,,2,,,,,,,BCAP Fund,0x6816d5bc1f6c890f67a553eff2dbe5074a107b3d4f71514992996e634eba73c6,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Dec 8, 2020 10:54 AM",,,,,,,,,,,,BCAP Fund,0x879cf480bd8a1f97608853684dfecbf1cec6eb8c32208f446d7fb7fe18bbfb9a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xD291E7a03283640FDc51b121aC401383A46cC623
FALSE,"Dec 8, 2020 10:52 AM","12,957.19242431",RGT,,,,,,,,,,BCAP Fund,0xd31b6e330bda7e1cdfd705942130066e83b80fede7b6ef4b66d49f83ba2a8f13,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x9C0CaEb986c003417D21A7Daaf30221d61FC1043
FALSE,"Dec 6, 2020 8:04 PM","-557,751.57731222",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,,,,,,,,BCAP Fund,0xbcc1c790c62cb640eb8621191578416ca39432d8a5c8b4fa5abefd8d37e1ca0c,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Dec 6, 2020 8:01 PM","-559,993.14457829",yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0x166c12e35b7cbdad2907da8d8e56d8b7c9154b94589f6740ece93093e79c2380,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Dec 6, 2020 8:01 PM","557,751.57731222",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,2,,,,,,,BCAP Fund,0x166c12e35b7cbdad2907da8d8e56d8b7c9154b94589f6740ece93093e79c2380,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Dec 6, 2020 7:57 PM",-0.00267574,SLP-USDC-WETH,,,1,,,,,,,BCAP Fund,0x355dc9814105e27141bc31edb6490b97eadbc4ec00210574fc22a7d9baf9cec9,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Dec 6, 2020 7:57 PM",-0.00266461,FARM-SLP-7,,,,,,,,,,BCAP Fund,0xc2081fc0cdad5eedf6363ba9d1cf5b5f6d1e5df9583ab280d48b027b357615bb,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x6B4e1E0656Dd38F36c318b077134487B9b0cf7a6
FALSE,"Dec 6, 2020 7:57 PM",,,,,,,,,,,,BCAP Fund,0x3e775307c8ef2916670af162bd4fc77ebdb31130a3dd2da51d2a74c36ae66dcf,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x01bd09A1124960d9bE04b638b142Df9DF942b04a
FALSE,"Dec 6, 2020 7:57 PM",0.00266461,FARM-SLP-7,,,2,,,,,,,BCAP Fund,0x355dc9814105e27141bc31edb6490b97eadbc4ec00210574fc22a7d9baf9cec9,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xF8ce90c2710713552fb564869694B2505Bfc0846
FALSE,"Dec 6, 2020 7:53 PM",0.66739517,ETH,,,1,,,,,,,BCAP Fund,0x43640b648a13386a83b7f51dd5acbbf754535b37ef1850b8db61fbf0e6752b16,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Dec 6, 2020 7:53 PM",-397.143917,USDC,,,2,,,,,,,BCAP Fund,0x43640b648a13386a83b7f51dd5acbbf754535b37ef1850b8db61fbf0e6752b16,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Dec 5, 2020 9:41 AM",,,,,,,,,,,,BCAP Fund,0xac16a5c0f164a83558698c08b00a716339328841b1ce41632f6db06a3b891f48,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x397FF1542f962076d0BFE58eA045FfA2d347ACa0
FALSE,"Dec 5, 2020 9:39 AM",-136.66485377,ETH,,,1,,,,,,,BCAP Fund,0x0e6eec1e4b907891f91d7e5e5a882985f8c082c0d2be962943264a1e9ad89623,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F
FALSE,"Dec 5, 2020 9:39 AM",0,ETH,,,2,,,,,,,BCAP Fund,0x0e6eec1e4b907891f91d7e5e5a882985f8c082c0d2be962943264a1e9ad89623,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F
FALSE,"Dec 5, 2020 9:37 AM",,,,,,,,,,,,BCAP Fund,0x803f37ab15ca0817a0f8a519b19067a3a1359a1328588b32e8f0d0f823a3e1e9,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48
FALSE,"Dec 5, 2020 9:35 AM","-65,770.34584351",yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0xe6d0f8369e91380181c815f3120e297d6c9036a1f1321ceca60e335ea1bd88bf,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb6c057591E073249F2D9D88Ba59a46CFC9B59EdB
FALSE,"Dec 5, 2020 9:35 AM",127.52074035,yDAI+yUSDC+yUSDT+yBUSD,,,2,,,,,,,BCAP Fund,0xe6d0f8369e91380181c815f3120e297d6c9036a1f1321ceca60e335ea1bd88bf,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb6c057591E073249F2D9D88Ba59a46CFC9B59EdB
FALSE,"Dec 5, 2020 9:34 AM",-0.0008573,UNI-V2-FARM-USDC,,,,,,,,,,BCAP Fund,0xa5249dcb5434de22ae1f76692faaedf6baa2a8260b9019e4b4c57173e38af29a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x99b0d6641A63Ce173E6EB063b3d3AED9A35Cf9bf
FALSE,"Dec 5, 2020 9:30 AM",-97.02930455,FARM,,,1,,,,,,,BCAP Fund,0xddf13619b9ccd75e7bfa5e1645f489568f2d572c2ea7eaedee390998607438b7,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Dec 5, 2020 9:30 AM","-9,374.309363",USDC,,,2,,,,,,,BCAP Fund,0xddf13619b9ccd75e7bfa5e1645f489568f2d572c2ea7eaedee390998607438b7,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Dec 5, 2020 9:29 AM",5.33749933,FARM,,,,,,,,,,BCAP Fund,0xc37567453dbe1f36a60fd7596cc2e2bfc01ed1bbd52082bdc2384d8307bd5b21,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x017eC1772A45d2cf68c429A820eF374f0662C57c
FALSE,"Dec 5, 2020 9:26 AM",125.0071266,ETH,,,1,,,,,,,BCAP Fund,0x91c3e6fc6e9b1b12e8947d399b6f62ccb7f047688c0727a5a4599a7ce239f684,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2
FALSE,"Dec 5, 2020 9:26 AM",-125.0071266,WETH,,,2,,,,,,,BCAP Fund,0x91c3e6fc6e9b1b12e8947d399b6f62ccb7f047688c0727a5a4599a7ce239f684,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2
FALSE,"Dec 5, 2020 9:13 AM","-623,316.83032023",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0xd032c436a3f6c84f0f20817e9602d8ea01a1cda899e9feb2f942de89d2b2be1e,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4b1cBD6F6D8676AcE5E412C78B7a59b4A1bbb68a
FALSE,"Dec 5, 2020 9:13 AM",-124.91239282,FARM-WETH-3,,,1,,,,,,,BCAP Fund,0xdaf1408318963f62692b9cfc1566f6768392718b6aafed1ba5082df7dcf237f3,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xFE09e53A81Fe2808bc493ea64319109B5bAa573e
FALSE,"Dec 5, 2020 9:13 AM","625,635.96968145",yDAI+yUSDC+yUSDT+yBUSD,,,2,,,,,,,BCAP Fund,0xd032c436a3f6c84f0f20817e9602d8ea01a1cda899e9feb2f942de89d2b2be1e,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x4b1cBD6F6D8676AcE5E412C78B7a59b4A1bbb68a
FALSE,"Dec 5, 2020 9:13 AM",125.00712664,WETH,,,2,,,,,,,BCAP Fund,0xdaf1408318963f62692b9cfc1566f6768392718b6aafed1ba5082df7dcf237f3,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xFE09e53A81Fe2808bc493ea64319109B5bAa573e
FALSE,"Dec 5, 2020 9:12 AM",124.91239282,FARM-WETH-3,,,1,,,,,,,BCAP Fund,0x90127cc7845605f0545e5647556735bda9a869b97d0ff4ed32b3087442a51fdc,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x3DA9D911301f8144bdF5c3c67886e5373DCdff8e
FALSE,"Dec 5, 2020 9:12 AM",0.29113431,FARM,,,2,,,,,,,BCAP Fund,0x90127cc7845605f0545e5647556735bda9a869b97d0ff4ed32b3087442a51fdc,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x3DA9D911301f8144bdF5c3c67886e5373DCdff8e
FALSE,"Dec 5, 2020 9:08 AM",80.34615778,FARM,,,,,,,,,,BCAP Fund,0xe8870e0f771f85b7f5af548b16329880f8204cdf8e4922adf3e85d8316a3f834,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Dec 5, 2020 9:05 AM","623,316.83032023",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,1,,,,,,,BCAP Fund,0xc4a6de6b89606e4cdca63a812e594ec45b2750ae64ffdf7c7fc4de50f5e4c4be,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Dec 5, 2020 9:05 AM",11.07522187,FARM,,,2,,,,,,,BCAP Fund,0xc4a6de6b89606e4cdca63a812e594ec45b2750ae64ffdf7c7fc4de50f5e4c4be,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Dec 5, 2020 9:04 AM",1.04967965,ETH,,,1,,,,,,,BCAP Fund,0xb7a2c57c6a2db90d06ff2f80301d4bb40335832926a47568e69e3badae1e9623,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Dec 5, 2020 9:04 AM",-5.07205472,BAC,,,2,,,,,,,BCAP Fund,0xb7a2c57c6a2db90d06ff2f80301d4bb40335832926a47568e69e3badae1e9623,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Dec 5, 2020 9:03 AM","20,000",USDC,,,1,,,,,,,BCAP Fund,0x93036bcd9906af54c8fdf986ab02a171779d4b6e3ccb6fd50ed1f7ff81e6e0bd,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x51882184b7F9BEEd6Db9c617846140DA1d429fD4
FALSE,"Dec 5, 2020 9:03 AM",5.07205472,BAC,,,2,,,,,,,BCAP Fund,0x93036bcd9906af54c8fdf986ab02a171779d4b6e3ccb6fd50ed1f7ff81e6e0bd,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x51882184b7F9BEEd6Db9c617846140DA1d429fD4
FALSE,"Nov 30, 2020 1:56 PM",1.19663269,ETH,,,1,,,,,,,BCAP Fund,0xe2f1e0340fce06ca84f57392bd589d947613e5ba11605ef1e1f6d345d4fafb1f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 30, 2020 1:56 PM",-1.93479195,BAC,,,2,,,,,,,BCAP Fund,0xe2f1e0340fce06ca84f57392bd589d947613e5ba11605ef1e1f6d345d4fafb1f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D
FALSE,"Nov 30, 2020 1:52 PM",,,,,,,,,,,,BCAP Fund,0x366c7766507f53685de973455ea5f11599bd63497a296d2cb6b7822b52a4ce03,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x3449FC1Cd036255BA1EB19d65fF4BA2b8903A69a
FALSE,"Nov 30, 2020 1:50 PM",1.93479195,BAC,,,,,,,,,,BCAP Fund,0xb15ef5ed7b4c61aeb962c9ef966cf54f975451f4653ae42d6063ac949ebbdf1b,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x51882184b7F9BEEd6Db9c617846140DA1d429fD4
FALSE,"Nov 30, 2020 1:27 PM",,,,,,,,,,,,BCAP Fund,0x38efbedd4c25a2be59479fb52a7229e712ae0ab2c58a8faa84cd0704bf14f975,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x51882184b7F9BEEd6Db9c617846140DA1d429fD4
